device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip,ua_browser,ua_browser_version,ua_os,ua_os_version,ua_is_mobile,ua_is_pc,country,city,region,timezone,org,connection_type,connection_detail,risk_score
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.146.131', '95.183.82.205']",213.87.146.131,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.146.131', '95.183.82.205']",95.183.82.205,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.148.64'],213.87.148.64,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['213.87.135.14'],213.87.135.14,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.155.68'],213.87.155.68,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['94.253.96.37'],94.253.96.37,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['95.183.82.205'],95.183.82.205,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.136.79', '213.87.152.232', '213.87.148.63']",213.87.136.79,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.136.79', '213.87.152.232', '213.87.148.63']",213.87.152.232,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.136.79', '213.87.152.232', '213.87.148.63']",213.87.148.63,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['213.87.139.155', '213.87.131.236']",213.87.139.155,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['213.87.139.155', '213.87.131.236']",213.87.131.236,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['213.87.134.221'],213.87.134.221,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['188.170.72.45', '213.87.134.34']",188.170.72.45,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['188.170.72.45', '213.87.134.34']",213.87.134.34,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.148.29'],213.87.148.29,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['188.170.79.206', '213.87.139.194']",213.87.139.194,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
